p2_real;p2_imag;M_real;M_imag
0.092865;0;0.516392;0
0.0960833;0;0.514735;0
0.0994131;0;0.513025;0
0.102858;0;0.511261;0
0.106423;0;0.509441;0
0.110111;0;0.507565;0
0.113927;0;0.50563;0
0.117875;0;0.503635;0
0.12196;0;0.501579;0
0.126187;0;0.499461;0
0.13056;0;0.497278;0
0.135085;0;0.49503;0
0.139766;0;0.492715;0
0.14461;0;0.490332;0
0.149622;0;0.487879;0
0.154807;0;0.485354;0
0.160172;0;0.482757;0
0.165723;0;0.480085;0
0.171466;0;0.477338;0
0.177408;0;0.474513;0
0.183556;0;0.47161;0
0.189918;0;0.468627;0
0.196499;0;0.465562;0
0.203309;0;0.462415;0
0.210355;0;0.459184;0
0.217645;0;0.455869;0
0.225188;0;0.452468;0
0.232992;0;0.44898;0
0.241066;0;0.445404;0
0.249421;0;0.44174;0
0.258065;0;0.437985;0
0.267008;0;0.43414;0
0.276261;0;0.430203;0
0.285835;0;0.426174;0
0.295741;0;0.422051;0
0.30599;0;0.417834;0
0.316595;0;0.413522;0
0.327567;0;0.409115;0
0.338919;0;0.404612;0
0.350664;0;0.400013;0
0.362817;0;0.395318;0
0.37539;0;0.390526;0
0.3884;0;0.385637;0
0.40186;0;0.380652;0
0.415787;0;0.37557;0
0.430196;0;0.370392;0
0.445105;0;0.36512;0
0.460531;0;0.359752;0
0.476491;0;0.354291;0
0.493004;0;0.348738;0
0.510089;0;0.343095;0
0.527767;0;0.337363;0
0.546057;0;0.331546;0
0.564981;0;0.325645;0
0.584561;0;0.319664;0
0.604819;0;0.313604;0
0.625779;0;0.307469;0
0.647466;0;0.301262;0
0.669905;0;0.294986;0
0.693121;0;0.288645;0
0.717141;0;0.282244;0
0.741995;0;0.275785;0
0.767709;0;0.269274;0
0.794314;0;0.262715;0
0.821842;0;0.256114;0
0.850324;0;0.249475;0
0.879792;0;0.242804;0
0.910282;0;0.236109;0
0.941829;0;0.229395;0
0.974468;0;0.22267;0
1.00824;0;0.215941;0
1.04318;0;0.209215;0
1.07933;0;0.202501;0
1.11674;0;0.195806;0
1.15544;0;0.189138;0
1.19548;0;0.182505;0
1.23691;0;0.175916;0
1.27978;0;0.169378;0
1.32413;0;0.162899;0
1.37002;0;0.15649;0
1.4175;0;0.150157;0
1.46662;0;0.14391;0
1.51745;0;0.137757;0
1.57004;0;0.131708;0
1.62445;0;0.12577;0
1.68075;0;0.119952;0
1.73899;0;0.114261;0
1.79926;0;0.108705;0
1.86161;0;0.10329;0
1.92613;0;0.0980218;0
1.99288;0;0.0929071;0
2.06195;0;0.0879507;0
2.1334;0;0.0831575;0
2.20734;0;0.0785318;0
2.28384;0;0.0740772;0
2.36298;0;0.0697965;0
2.44487;0;0.0656917;0
2.5296;0;0.061764;0
2.61727;0;0.0580137;0
2.70797;0;0.0544406;0
2.80182;0;0.0510435;0
2.89892;0;0.047821;0
2.99938;0;0.0447707;0
3.10333;0;0.0418898;0
3.21088;0;0.0391749;0
3.32215;0;0.0366218;0
3.43728;0;0.034226;0
3.5564;0;0.0319822;0
3.67965;0;0.029885;0
3.80718;0;0.0279287;0
3.93912;0;0.0261072;0
4.07563;0;0.0244145;0
4.21687;0;0.0228441;0
4.36301;0;0.0213896;0
4.51422;0;0.0200444;0
4.67066;0;0.018802;0
4.83253;0;0.017656;0
5.1071;0;0.0159857;0
5.21649;0;0.0154025;0
5.32822;0;0.0148489;0
5.44235;0;0.0143234;0
5.55892;0;0.0138248;0
5.67799;0;0.0133517;0
5.79961;0;0.0129027;0
5.92384;0;0.0124768;0
6.05072;0;0.0120725;0
6.18032;0;0.0116889;0
6.3127;0;0.0113248;0
6.44792;0;0.0109791;0
6.58603;0;0.0106508;0
6.7271;0;0.0103388;0
6.87119;0;0.0100424;0
7.01836;0;0.00976052;0
7.16869;0;0.00949235;0
7.32224;0;0.00923707;0
7.47908;0;0.00899392;0
7.63928;0;0.00876219;0
7.80291;0;0.00854119;0
7.97004;0;0.00833026;0
8.14076;0;0.00812881;0
8.31513;0;0.00793624;0
8.49323;0;0.00775202;0
8.67515;0;0.00757564;0
8.86097;0;0.00740664;0
9.05077;0;0.00724456;0
9.24463;0;0.00708902;0
9.44264;0;0.00693961;0
9.6449;0;0.00679597;0
9.85149;0;0.00665777;0
10.0625;0;0.0065247;0
10.278;0;0.00639647;0
10.4982;0;0.00627281;0
10.723;0;0.00615347;0
10.9527;0;0.00603822;0
11.1873;0;0.00592685;0
11.427;0;0.00581915;0
11.6717;0;0.00571494;0
11.9217;0;0.00561405;0
12.1771;0;0.00551632;0
12.4379;0;0.00542159;0
12.7043;0;0.00532974;0
12.9764;0;0.00524063;0
13.2544;0;0.00515415;0
13.5383;0;0.00507017;0
13.8283;0;0.0049886;0
14.1245;0;0.00490934;0
14.427;0;0.00483229;0
14.736;0;0.00475738;0
15.0517;0;0.00468453;0
15.3741;0;0.00461364;0
15.7034;0;0.00454466;0
16.0397;0;0.00447752;0
16.3833;0;0.00441215;0
16.7342;0;0.0043485;0
17.0926;0;0.0042865;0
17.4587;0;0.0042261;0
17.8327;0;0.00416725;0
18.2147;0;0.00410991;0
18.6048;0;0.00405402;0
19.0033;0;0.00399955;0
19.4104;0;0.00394644;0
19.8261;0;0.00389465;0
20.2508;0;0.00384416;0
20.6845;0;0.00379492;0
21.1276;0;0.00374689;0
21.5801;0;0.00370005;0
22.0424;0;0.00365435;0
22.5145;0;0.00360977;0
22.9968;0;0.00356627;0
23.4893;0;0.00352383;0
23.9925;0;0.00348242;0
24.5064;0;0.00344201;0
25.0313;0;0.00340257;0
25.5674;0;0.00336408;0
26.1151;0;0.00332651;0
26.6745;0;0.00328983;0
27.2458;0;0.00325403;0
27.8294;0;0.00321908;0
28.4255;0;0.00318496;0
29.0343;0;0.00315165;0
29.6562;0;0.00311911;0
30.2915;0;0.00308734;0
30.9403;0;0.00305631;0
31.603;0;0.003026;0
32.2799;0;0.0029964;0
32.9713;0;0.00296747;0
33.6776;0;0.0029392;0
34.3989;0;0.00291157;0
35.1357;0;0.00288457;0
35.8883;0;0.00285817;0
36.657;0;0.00283236;0
37.4422;0;0.00280711;0
38.2442;0;0.00278241;0
39.0634;0;0.00275825;0
39.9001;0;0.0027346;0
40.7547;0;0.00271145;0
41.6277;0;0.00268879;0
42.5193;0;0.00266659;0
43.43;0;0.00264485;0
44.3603;0;0.00262354;0
45.3105;0;0.00260266;0
46.281;0;0.00258219;0
47.2723;0;0.00256211;0
48.2848;0;0.00254242;0
49.3191;0;0.00252309;0
50.3755;0;0.00250413;0
51.4545;0;0.00248552;0
52.5566;0;0.00246724;0
53.6823;0;0.0024493;0
54.8322;0;0.00243167;0
56.0067;0;0.00241435;0
57.2063;0;0.00239733;0
58.4316;0;0.00238061;0
59.6832;0;0.00236417;0
60.9616;0;0.00234801;0
62.2673;0;0.00233213;0
63.6011;0;0.00231651;0
64.9634;0;0.00230115;0
66.3548;0;0.00228605;0
67.7761;0;0.0022712;0
69.2279;0;0.0022566;0
70.7107;0;0.00224224;0
72.2253;0;0.00222812;0
73.7723;0;0.00221424;0
75.3524;0;0.00220059;0
76.9665;0;0.00218717;0
78.615;0;0.00217398;0
80.2989;0;0.00216101;0
82.0189;0;0.00214827;0
83.7757;0;0.00213575;0
85.5701;0;0.00212344;0
87.403;0;0.00211135;0
89.2751;0;0.00209948;0
91.1873;0;0.00208782;0
93.1405;0;0.00207637;0
95.1355;0;0.00206512;0
97.1733;0;0.00205409;0
99.2547;0;0.00204326;0
101.381;0;0.00203263;0
103.552;0;0.0020222;0
105.77;0;0.00201197;0
108.036;0;0.00200193;0
110.35;0;0.00199209;0
112.713;0;0.00198244;0
115.128;0;0.00197298;0
117.594;0;0.0019637;0
120.112;0;0.00195461;0
122.685;0;0.0019457;0
125.313;0;0.00193696;0
127.997;0;0.0019284;0
130.739;0;0.00192002;0
133.539;0;0.00191179;0
136.399;0;0.00190374;0
139.321;0;0.00189584;0
142.305;0;0.00188811;0
145.353;0;0.00188052;0
148.467;0;0.00187309;0
151.647;0;0.0018658;0
154.895;0;0.00185866;0
158.213;0;0.00185166;0
161.602;0;0.00184479;0
165.063;0;0.00183806;0
168.599;0;0.00183145;0
172.21;0;0.00182497;0
175.899;0;0.00181861;0
179.666;0;0.00181236;0
183.515;0;0.00180623;0
187.445;0;0.00180022;0
191.46;0;0.0017943;0
195.561;0;0.0017885;0
199.75;0;0.00178279;0
204.029;0;0.00177718;0
208.399;0;0.00177166;0
212.863;0;0.00176624;0
217.422;0;0.0017609;0
222.079;0;0.00175565;0
226.836;0;0.00175048;0
231.694;0;0.00174539;0
236.657;0;0.00174038;0
241.726;0;0.00173545;0
246.904;0;0.00173058;0
252.193;0;0.00172579;0
257.594;0;0.00172107;0
263.112;0;0.00171642;0
268.748;0;0.00171183;0
274.504;0;0.0017073;0
280.384;0;0.00170284;0
286.389;0;0.00169844;0
292.524;0;0.00169409;0
298.789;0;0.0016898;0
305.189;0;0.00168557;0
311.726;0;0.00168139;0
318.403;0;0.00167727;0
325.223;0;0.0016732;0
332.189;0;0.00166918;0
339.305;0;0.00166521;0
346.572;0;0.00166128;0
353.996;0;0.00165741;0
361.578;0;0.00165358;0
369.323;0;0.00164979;0
377.234;0;0.00164605;0
385.314;0;0.00164236;0
393.567;0;0.0016387;0
401.997;0;0.00163509;0
410.608;0;0.00163152;0
419.403;0;0.00162799;0
428.386;0;0.0016245;0
437.562;0;0.00162104;0
446.934;0;0.00161763;0
456.507;0;0.00161425;0
466.285;0;0.00161091;0
476.273;0;0.0016076;0
486.474;0;0.00160432;0
496.894;0;0.00160109;0
507.538;0;0.00159788;0
518.409;0;0.0015947;0
529.513;0;0.00159156;0
540.855;0;0.00158845;0
552.439;0;0.00158537;0
564.272;0;0.00158232;0
576.359;0;0.0015793;0
588.704;0;0.0015763;0
601.314;0;0.00157334;0
614.194;0;0.0015704;0
627.349;0;0.00156749;0
640.787;0;0.0015646;0
654.512;0;0.00156174;0
668.531;0;0.0015589;0
682.851;0;0.00155609;0
697.477;0;0.0015533;0
712.417;0;0.00155053;0
727.676;0;0.00154779;0
743.263;0;0.00154506;0
759.183;0;0.00154236;0
775.444;0;0.00153968;0
792.054;0;0.00153701;0
809.019;0;0.00153437;0
826.348;0;0.00153174;0
844.048;0;0.00152912;0
862.127;0;0.00152653;0
880.593;0;0.00152394;0
899.455;0;0.00152137;0
918.721;0;0.00151881;0
938.399;0;0.00151627;0
958.499;0;0.00151374;0
979.03;0;0.00151124;0
1000;0;0.00150876;0
0.001;0.2;0.549839;-0.118005
0.00103466;0.2;0.549817;-0.118001
0.00107051;0.2;0.549794;-0.117997
0.00110761;0.2;0.549771;-0.117992
0.001146;0.2;0.549747;-0.117988
0.00118571;0.2;0.549722;-0.117984
0.0012268;0.2;0.549696;-0.117979
0.00126932;0.2;0.54967;-0.117974
0.00131331;0.2;0.549642;-0.117969
0.00135882;0.2;0.549614;-0.117964
0.00140591;0.2;0.549584;-0.117959
0.00145464;0.2;0.549554;-0.117954
0.00150505;0.2;0.549522;-0.117948
0.00155721;0.2;0.549489;-0.117943
0.00161117;0.2;0.549456;-0.117937
0.00166701;0.2;0.549421;-0.117931
0.00172478;0.2;0.549385;-0.117925
0.00178456;0.2;0.549348;-0.117919
0.0018464;0.2;0.549309;-0.117913
0.00191039;0.2;0.549269;-0.117906
0.00197659;0.2;0.549228;-0.1179
0.00204509;0.2;0.549185;-0.117893
0.00211597;0.2;0.549141;-0.117886
0.0021893;0.2;0.549096;-0.117879
0.00226517;0.2;0.549049;-0.117872
0.00234367;0.2;0.549;-0.117865
0.00242489;0.2;0.54895;-0.117857
0.00250893;0.2;0.548898;-0.11785
0.00259588;0.2;0.548845;-0.117842
0.00268584;0.2;0.548789;-0.117834
0.00277892;0.2;0.548732;-0.117826
0.00287523;0.2;0.548673;-0.117818
0.00297487;0.2;0.548612;-0.11781
0.00307797;0.2;0.548549;-0.117801
0.00318464;0.2;0.548484;-0.117793
0.003295;0.2;0.548417;-0.117785
0.00340919;0.2;0.548348;-0.117776
0.00352734;0.2;0.548277;-0.117767
0.00364958;0.2;0.548203;-0.117759
0.00377606;0.2;0.548127;-0.11775
0.00390693;0.2;0.548049;-0.117741
0.00404232;0.2;0.547968;-0.117732
0.00418241;0.2;0.547885;-0.117723
0.00432736;0.2;0.547799;-0.117715
0.00447733;0.2;0.547711;-0.117706
0.00463249;0.2;0.54762;-0.117697
0.00479303;0.2;0.547527;-0.117688
0.00495914;0.2;0.547431;-0.117679
0.005131;0.2;0.547332;-0.11767
0.00530882;0.2;0.54723;-0.117662
0.0054928;0.2;0.547126;-0.117653
0.00568316;0.2;0.547019;-0.117644
0.00588011;0.2;0.546909;-0.117635
0.00608389;0.2;0.546796;-0.117627
0.00629474;0.2;0.546681;-0.117618
0.00651288;0.2;0.546562;-0.117609
0.00673859;0.2;0.546441;-0.1176
0.00697212;0.2;0.546317;-0.117591
0.00721375;0.2;0.54619;-0.117581
0.00746375;0.2;0.54606;-0.117571
0.00772241;0.2;0.545928;-0.11756
0.00799003;0.2;0.545793;-0.117549
0.00826694;0.2;0.545655;-0.117537
0.00855343;0.2;0.545514;-0.117524
0.00884986;0.2;0.545371;-0.117509
0.00915656;0.2;0.545225;-0.117493
0.00947388;0.2;0.545076;-0.117474
0.00980221;0.2;0.544924;-0.117454
0.0101419;0.2;0.544769;-0.117431
0.0104934;0.2;0.544611;-0.117405
0.010857;0.2;0.544449;-0.117375
0.0112333;0.2;0.544284;-0.117341
0.0116226;0.2;0.544114;-0.117303
0.0120254;0.2;0.543941;-0.11726
0.0124421;0.2;0.543762;-0.117212
0.0128733;0.2;0.543578;-0.117158
0.0133195;0.2;0.543388;-0.117097
0.0137811;0.2;0.543191;-0.11703
0.0142587;0.2;0.542987;-0.116957
0.0147528;0.2;0.542774;-0.116876
0.0152641;0.2;0.542553;-0.116787
0.0157931;0.2;0.542321;-0.116691
0.0163404;0.2;0.542079;-0.116588
0.0169067;0.2;0.541825;-0.116476
0.0174926;0.2;0.541558;-0.116358
0.0180988;0.2;0.541278;-0.116232
0.018726;0.2;0.540983;-0.116099
0.019375;0.2;0.540673;-0.115959
0.0200464;0.2;0.540348;-0.115813
0.0207412;0.2;0.540006;-0.115661
0.02146;0.2;0.539646;-0.115503
0.0222037;0.2;0.539269;-0.11534
0.0229732;0.2;0.538874;-0.115172
0.0237693;0.2;0.538459;-0.115
0.0245931;0.2;0.538024;-0.114823
0.0254454;0.2;0.53757;-0.114644
0.0263272;0.2;0.537095;-0.114461
0.0272396;0.2;0.536599;-0.114275
0.0281836;0.2;0.536082;-0.114088
0.0291603;0.2;0.535543;-0.113899
0.0301709;0.2;0.534982;-0.11371
0.0312165;0.2;0.534399;-0.11352
0.0322983;0.2;0.533793;-0.113331
0.0334176;0.2;0.533166;-0.113143
0.0345757;0.2;0.532517;-0.112958
0.035774;0.2;0.531847;-0.112775
0.0370138;0.2;0.531158;-0.112595
0.0382965;0.2;0.53045;-0.112418
0.0396237;0.2;0.529725;-0.112244
0.0409969;0.2;0.528986;-0.112071
0.0424177;0.2;0.528233;-0.111898
0.0438877;0.2;0.527469;-0.11172
0.0454086;0.2;0.526692;-0.111534
0.0469823;0.2;0.525902;-0.111336
0.0486105;0.2;0.525096;-0.111122
0.0502952;0.2;0.524268;-0.110888
0.0520382;0.2;0.523415;-0.110634
0.0538416;0.2;0.522531;-0.110359
0.0557075;0.2;0.521613;-0.110066
0.0576381;0.2;0.520655;-0.109755
0.0596356;0.2;0.519657;-0.109432
0.0617023;0.2;0.518617;-0.109097
0.0638407;0.2;0.517534;-0.108753
0.0660531;0.2;0.51641;-0.108403
0.0683422;0.2;0.515243;-0.108048
0.0707107;0.2;0.514036;-0.107688
0.0731612;0.2;0.51279;-0.107324
0.0756967;0.2;0.511504;-0.106954
0.07832;0.2;0.510181;-0.106578
0.0810342;0.2;0.508818;-0.106194
0.0838425;0.2;0.507417;-0.105799
0.0867482;0.2;0.505973;-0.105392
0.0897545;0.2;0.504487;-0.104972
0.092865;0.2;0.502954;-0.104537
0.0960833;0.2;0.501373;-0.104089
0.0994131;0.2;0.499741;-0.103627
0.102858;0.2;0.498057;-0.103152
0.106423;0.2;0.496319;-0.102665
0.110111;0.2;0.494526;-0.102165
0.113927;0.2;0.492677;-0.101653
0.117875;0.2;0.490772;-0.10113
0.12196;0.2;0.488808;-0.100594
0.126187;0.2;0.486785;-0.100045
0.13056;0.2;0.484702;-0.0994834
0.135085;0.2;0.482556;-0.0989085
0.139766;0.2;0.480347;-0.0983203
0.14461;0.2;0.478073;-0.0977185
0.149622;0.2;0.475732;-0.0971032
0.154807;0.2;0.473323;-0.0964742
0.160172;0.2;0.470844;-0.0958314
0.165723;0.2;0.468294;-0.0951746
0.171466;0.2;0.465672;-0.0945038
0.177408;0.2;0.462976;-0.0938188
0.183556;0.2;0.460204;-0.0931195
0.189918;0.2;0.457356;-0.0924057
0.196499;0.2;0.454429;-0.0916773
0.203309;0.2;0.451423;-0.090934
0.210355;0.2;0.448336;-0.0901758
0.217645;0.2;0.445166;-0.0894024
0.225188;0.2;0.441912;-0.0886138
0.232992;0.2;0.438574;-0.0878097
0.241066;0.2;0.435148;-0.08699
0.249421;0.2;0.431636;-0.0861546
0.258065;0.2;0.428034;-0.0853033
0.267008;0.2;0.424343;-0.0844359
0.276261;0.2;0.420561;-0.0835525
0.285835;0.2;0.416686;-0.0826528
0.295741;0.2;0.412719;-0.0817367
0.30599;0.2;0.408658;-0.0808041
0.316595;0.2;0.404503;-0.0798549
0.327567;0.2;0.400253;-0.0788889
0.338919;0.2;0.395909;-0.0779068
0.350664;0.2;0.391471;-0.0769097
0.362817;0.2;0.386937;-0.0759009
0.37539;0.2;0.382303;-0.0748846
0.3884;0.2;0.377557;-0.0738616
0.40186;0.2;0.372689;-0.0728244
0.415787;0.2;0.367699;-0.0717681
0.430196;0.2;0.362616;-0.0707042
0.445105;0.2;0.357483;-0.0696116
0.460531;0.2;0.352274;-0.0684649
0.476491;0.2;0.346968;-0.0672865
0.493004;0.2;0.341569;-0.0660907
0.510089;0.2;0.336083;-0.0648812
0.527767;0.2;0.33051;-0.0636595
0.546057;0.2;0.324853;-0.0624262
0.564981;0.2;0.319114;-0.0611817
0.584561;0.2;0.313296;-0.0599267
0.604819;0.2;0.307399;-0.0586617
0.625779;0.2;0.301427;-0.0573874
0.647466;0.2;0.295383;-0.0561041
0.669905;0.2;0.289269;-0.0548127
0.693121;0.2;0.28309;-0.0535139
0.717141;0.2;0.276848;-0.0522085
0.741995;0.2;0.270547;-0.0508976
0.767709;0.2;0.264191;-0.0495823
0.794314;0.2;0.257781;-0.0482627
0.821842;0.2;0.251319;-0.0469392
0.850324;0.2;0.244816;-0.0456185
0.879792;0.2;0.238294;-0.0442882
0.910282;0.2;0.231744;-0.0429434
0.941829;0.2;0.225174;-0.0415946
0.974468;0.2;0.218593;-0.0402454
1.00824;0.2;0.212008;-0.0388979
1.04318;0.2;0.205426;-0.0375539
1.07933;0.2;0.198855;-0.0362151
1.11674;0.2;0.192301;-0.0348831
1.15544;0.2;0.185774;-0.0335593
1.19548;0.2;0.17928;-0.0322453
1.23691;0.2;0.172827;-0.0309423
1.27978;0.2;0.166425;-0.0296519
1.32413;0.2;0.160084;-0.0283778
1.37002;0.2;0.153806;-0.027127
1.4175;0.2;0.147592;-0.0258872
1.46662;0.2;0.141466;-0.0246594
1.51745;0.2;0.135435;-0.0234514
1.57004;0.2;0.129507;-0.0222658
1.62445;0.2;0.123688;-0.0211044
1.68075;0.2;0.117986;-0.019969
1.73899;0.2;0.11241;-0.0188612
1.79926;0.2;0.106964;-0.0177827
1.86161;0.2;0.101658;-0.0167352
1.92613;0.2;0.0964947;-0.0157202
1.99288;0.2;0.0914809;-0.014739
2.06195;0.2;0.0866207;-0.0137914
2.1334;0.2;0.0819197;-0.0128774
2.20734;0.2;0.0773832;-0.0119984
2.28384;0.2;0.0730144;-0.0111557
2.36298;0.2;0.068816;-0.0103502
2.44487;0.2;0.0647897;-0.00958255
2.5296;0.2;0.0609366;-0.00885294
2.61727;0.2;0.057257;-0.00816154
2.70797;0.2;0.0537503;-0.00750818
2.80182;0.2;0.0504153;-0.00689224
2.89892;0.2;0.0472506;-0.00631283
2.99938;0.2;0.0442543;-0.00576923
3.10333;0.2;0.0414238;-0.00526082
3.21088;0.2;0.0387557;-0.0047869
3.32215;0.2;0.036246;-0.00434655
3.43728;0.2;0.03389;-0.00393866
3.5564;0.2;0.0316828;-0.00356198
3.67965;0.2;0.0296188;-0.00321505
3.80718;0.2;0.0276926;-0.00289628
3.93912;0.2;0.0258985;-0.00260415
4.07563;0.2;0.0242304;-0.00233725
4.21687;0.2;0.0226824;-0.00209418
4.36301;0.2;0.0212479;-0.0018735
4.51422;0.2;0.0199206;-0.00167375
4.67066;0.2;0.0186942;-0.00149339
4.83253;0.2;0.0175622;-0.00133092
5.1071;0.2;0.0159113;-0.00110173
5.21649;0.2;0.0153346;-0.00102413
5.32822;0.2;0.0147869;-0.000951788
5.44235;0.2;0.014267;-0.000884411
5.55892;0.2;0.0137734;-0.000821722
5.67799;0.2;0.0133049;-0.000763439
5.79961;0.2;0.0128602;-0.000709288
5.92384;0.2;0.0124381;-0.000659003
6.05072;0.2;0.0120374;-0.000612331
6.18032;0.2;0.011657;-0.000569038
6.3127;0.2;0.0112958;-0.000528906
6.44792;0.2;0.0109528;-0.00049173
6.58603;0.2;0.010627;-0.000457319
6.7271;0.2;0.0103173;-0.000425484
6.87119;0.2;0.0100229;-0.000396047
7.01836;0.2;0.0097429;-0.000368832
7.16869;0.2;0.0094764;-0.000343672
7.32224;0.2;0.00922263;-0.000320409
7.47908;0.2;0.00898086;-0.0002989
7.63928;0.2;0.00875036;-0.000279014
7.80291;0.2;0.00853049;-0.000260631
7.97004;0.2;0.00832058;-0.000243639
8.14076;0.2;0.00812004;-0.000227934
8.31513;0.2;0.00792831;-0.000213414
8.49323;0.2;0.00774483;-0.000199981
8.67515;0.2;0.00756913;-0.000187544
8.86097;0.2;0.00740072;-0.00017602
9.05077;0.2;0.0072392;-0.000165337
9.24463;0.2;0.00708414;-0.000155429
9.44264;0.2;0.00693518;-0.000146235
9.6449;0.2;0.00679194;-0.0001377
9.85149;0.2;0.00665411;-0.000129769
10.0625;0.2;0.00652136;-0.000122391
10.278;0.2;0.00639342;-0.000115518
10.4982;0.2;0.00627002;-0.000109108
10.723;0.2;0.00615092;-0.000103126
10.9527;0.2;0.00603589;-9.75382e-05
11.1873;0.2;0.00592472;-9.23156e-05
11.427;0.2;0.0058172;-8.74294e-05
11.6717;0.2;0.00571315;-8.28521e-05
11.9217;0.2;0.0056124;-7.85581e-05
12.1771;0.2;0.0055148;-7.45251e-05
12.4379;0.2;0.0054202;-7.0734e-05
12.7043;0.2;0.00532846;-6.71681e-05
12.9764;0.2;0.00523945;-6.3812e-05
13.2544;0.2;0.00515305;-6.06503e-05
13.5383;0.2;0.00506916;-5.76682e-05
13.8283;0.2;0.00498766;-5.48522e-05
14.1245;0.2;0.00490847;-5.21911e-05
14.427;0.2;0.00483149;-4.9675e-05
14.736;0.2;0.00475664;-4.72951e-05
15.0517;0.2;0.00468384;-4.50428e-05
15.3741;0.2;0.004613;-4.29092e-05
15.7034;0.2;0.00454407;-4.08864e-05
16.0397;0.2;0.00447697;-3.89674e-05
16.3833;0.2;0.00441164;-3.71464e-05
16.7342;0.2;0.00434802;-3.5418e-05
17.0926;0.2;0.00428606;-3.37768e-05
17.4587;0.2;0.00422569;-3.22173e-05
17.8327;0.2;0.00416687;-3.07345e-05
18.2147;0.2;0.00410955;-2.93243e-05
18.6048;0.2;0.00405369;-2.79828e-05
19.0033;0.2;0.00399924;-2.67065e-05
19.4104;0.2;0.00394615;-2.54918e-05
19.8261;0.2;0.00389438;-2.4335e-05
20.2508;0.2;0.00384391;-2.32331e-05
20.6845;0.2;0.00379468;-2.21834e-05
21.1276;0.2;0.00374667;-2.11832e-05
21.5801;0.2;0.00369984;-2.02301e-05
22.0424;0.2;0.00365416;-1.93214e-05
22.5145;0.2;0.00360959;-1.84549e-05
22.9968;0.2;0.00356611;-1.76286e-05
23.4893;0.2;0.00352368;-1.68406e-05
23.9925;0.2;0.00348227;-1.60889e-05
24.5064;0.2;0.00344187;-1.53718e-05
25.0313;0.2;0.00340244;-1.46876e-05
25.5674;0.2;0.00336396;-1.40347e-05
26.1151;0.2;0.0033264;-1.34118e-05
26.6745;0.2;0.00328973;-1.28175e-05
27.2458;0.2;0.00325394;-1.22502e-05
27.8294;0.2;0.00321899;-1.17089e-05
28.4255;0.2;0.00318488;-1.11924e-05
29.0343;0.2;0.00315157;-1.06996e-05
29.6562;0.2;0.00311904;-1.02294e-05
30.2915;0.2;0.00308728;-9.7808e-06
30.9403;0.2;0.00305625;-9.35284e-06
31.603;0.2;0.00302595;-8.94465e-06
32.2799;0.2;0.00299634;-8.55532e-06
32.9713;0.2;0.00296742;-8.18402e-06
33.6776;0.2;0.00293915;-7.82998e-06
34.3989;0.2;0.00291153;-7.49243e-06
35.1357;0.2;0.00288453;-7.17064e-06
35.8883;0.2;0.00285813;-6.86388e-06
36.657;0.2;0.00283232;-6.57151e-06
37.4422;0.2;0.00280707;-6.29286e-06
38.2442;0.2;0.00278238;-6.02731e-06
39.0634;0.2;0.00275822;-5.77425e-06
39.9001;0.2;0.00273457;-5.5331e-06
40.7547;0.2;0.00271143;-5.30329e-06
41.6277;0.2;0.00268877;-5.08429e-06
42.5193;0.2;0.00266657;-4.87557e-06
43.43;0.2;0.00264483;-4.67663e-06
44.3603;0.2;0.00262352;-4.48697e-06
45.3105;0.2;0.00260264;-4.30613e-06
46.281;0.2;0.00258217;-4.13366e-06
47.2723;0.2;0.00256209;-3.96913e-06
48.2848;0.2;0.0025424;-3.81212e-06
49.3191;0.2;0.00252308;-3.66224e-06
50.3755;0.2;0.00250412;-3.5191e-06
51.4545;0.2;0.00248551;-3.38235e-06
52.5566;0.2;0.00246723;-3.25163e-06
53.6823;0.2;0.00244929;-3.12662e-06
54.8322;0.2;0.00243166;-3.00701e-06
56.0067;0.2;0.00241434;-2.8925e-06
57.2063;0.2;0.00239732;-2.7828e-06
58.4316;0.2;0.0023806;-2.67767e-06
59.6832;0.2;0.00236416;-2.57684e-06
60.9616;0.2;0.00234801;-2.48009e-06
62.2673;0.2;0.00233212;-2.38719e-06
63.6011;0.2;0.0023165;-2.29795e-06
64.9634;0.2;0.00230114;-2.21216e-06
66.3548;0.2;0.00228604;-2.12966e-06
67.7761;0.2;0.00227119;-2.05026e-06
69.2279;0.2;0.00225659;-1.97383e-06
70.7107;0.2;0.00224223;-1.9002e-06
72.2253;0.2;0.00222812;-1.82926e-06
73.7723;0.2;0.00221423;-1.76087e-06
75.3524;0.2;0.00220058;-1.69492e-06
76.9665;0.2;0.00218717;-1.6313e-06
78.615;0.2;0.00217397;-1.56992e-06
80.2989;0.2;0.00216101;-1.51069e-06
82.0189;0.2;0.00214827;-1.45351e-06
83.7757;0.2;0.00213574;-1.39831e-06
85.5701;0.2;0.00212344;-1.34502e-06
87.403;0.2;0.00211135;-1.29356e-06
89.2751;0.2;0.00209948;-1.24389e-06
91.1873;0.2;0.00208781;-1.19593e-06
93.1405;0.2;0.00207636;-1.14963e-06
95.1355;0.2;0.00206512;-1.10494e-06
97.1733;0.2;0.00205409;-1.06181e-06
99.2547;0.2;0.00204325;-1.0202e-06
101.381;0.2;0.00203262;-9.80058e-07
103.552;0.2;0.0020222;-9.41346e-07
105.77;0.2;0.00201196;-9.04024e-07
108.036;0.2;0.00200193;-8.68054e-07
110.35;0.2;0.00199209;-8.33398e-07
112.713;0.2;0.00198244;-8.00024e-07
